01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2010,Sernancelhe,Município,Mulheres,,,, euros,583.8
2010,Sernancelhe,Município,Total,,,, euros,606.3
2010,Serpa,Município,Homens,,,, euros,684.1
2010,Serpa,Município,Mulheres,,,, euros,633.9
2010,Serpa,Município,Total,,,, euros,663.3
2010,Sertã,Município,Homens,,,, euros,700.8
2010,Sertã,Município,Mulheres,,,, euros,639.3
2010,Sertã,Município,Total,,,, euros,676.3
2010,Sesimbra,Município,Homens,,,, euros,813.2
2010,Sesimbra,Município,Mulheres,,,, euros,669.8
2010,Sesimbra,Município,Total,,,, euros,752.5
2010,Setúbal,Município,Homens,,,, euros,1064.9
2010,Setúbal,Município,Mulheres,,,, euros,783.2
2010,Setúbal,Município,Total,,,, euros,949.6
2010,Sever do Vouga,Município,Homens,,,, euros,806.9
2010,Sever do Vouga,Município,Mulheres,,,, euros,637.9
2010,Sever do Vouga,Município,Total,,,, euros,749.5
2010,Silves,Município,Homens,,,, euros,795.6
2010,Silves,Município,Mulheres,,,, euros,695.9
2010,Silves,Município,Total,,,, euros,751.4
2010,Sines,Município,Homens,,,, euros,1242.2
2010,Sines,Município,Mulheres,,,, euros,916.4
2010,Sines,Município,Total,,,, euros,1164.4
2010,Sintra,Município,Homens,,,, euros,1063.4
2010,Sintra,Município,Mulheres,,,, euros,865.5
2010,Sintra,Município,Total,,,, euros,980.5
2010,Sobral de Monte Agraço,Município,Homens,,,, euros,707.5
2010,Sobral de Monte Agraço,Município,Mulheres,,,, euros,638.5
2010,Sobral de Monte Agraço,Município,Total,,,, euros,679.9
2010,Soure,Município,Homens,,,, euros,750.3
2010,Soure,Município,Mulheres,,,, euros,661.5
2010,Soure,Município,Total,,,, euros,701.6
2010,Sousel,Município,Homens,,,, euros,647.5
2010,Sousel,Município,Mulheres,,,, euros,578.7
2010,Sousel,Município,Total,,,, euros,619.1
2010,Tábua,Município,Homens,,,, euros,665.5
2010,Tábua,Município,Mulheres,,,, euros,596.7
2010,Tábua,Município,Total,,,, euros,631.7
2010,Tabuaço,Município,Homens,,,, euros,809.9
2010,Tabuaço,Município,Mulheres,,,, euros,587.1
2010,Tabuaço,Município,Total,,,, euros,703.0
2010,Tarouca,Município,Homens,,,, euros,646.7
2010,Tarouca,Município,Mulheres,,,, euros,636.5
2010,Tarouca,Município,Total,,,, euros,644.4
2010,Tavira,Município,Homens,,,, euros,760.7
2010,Tavira,Município,Mulheres,,,, euros,665.1
2010,Tavira,Município,Total,,,, euros,711.1
2010,Terras de Bouro,Município,Homens,,,, euros,757.2
2010,Terras de Bouro,Município,Mulheres,,,, euros,601.5
2010,Terras de Bouro,Município,Total,,,, euros,681.9
2010,Tomar,Município,Homens,,,, euros,791.7
2010,Tomar,Município,Mulheres,,,, euros,687.0
2010,Tomar,Município,Total,,,, euros,739.7
2010,Tondela,Município,Homens,,,, euros,847.7
2010,Tondela,Município,Mulheres,,,, euros,676.1
2010,Tondela,Município,Total,,,, euros,767.9
2010,Torre de Moncorvo,Município,Homens,,,, euros,980.5
2010,Torre de Moncorvo,Município,Mulheres,,,, euros,687.4
2010,Torre de Moncorvo,Município,Total,,,, euros,873.5
2010,Torres Novas,Município,Homens,,,, euros,832.9
2010,Torres Novas,Município,Mulheres,,,, euros,736.3
2010,Torres Novas,Município,Total,,,, euros,790.8
2010,Torres Vedras,Município,Homens,,,, euros,816.4
2010,Torres Vedras,Município,Mulheres,,,, euros,696.7
2010,Torres Vedras,Município,Total,,,, euros,764.5
2010,Trancoso,Município,Homens,,,, euros,748.3
2010,Trancoso,Município,Mulheres,,,, euros,647.6
2010,Trancoso,Município,Total,,,, euros,704.6
2010,Trofa,Município,Homens,,,, euros,858.3
2010,Trofa,Município,Mulheres,,,, euros,748.5
2010,Trofa,Município,Total,,,, euros,818.3
2010,Vagos,Município,Homens,,,, euros,774.4
2010,Vagos,Município,Mulheres,,,, euros,687.3
2010,Vagos,Município,Total,,,, euros,732.6
2010,Vale de Cambra,Município,Homens,,,, euros,948.6
2010,Vale de Cambra,Município,Mulheres,,,, euros,659.1
2010,Vale de Cambra,Município,Total,,,, euros,837.4
2010,Valença,Município,Homens,,,, euros,740.9
2010,Valença,Município,Mulheres,,,, euros,619.2
2010,Valença,Município,Total,,,, euros,681.4
2010,Valongo,Município,Homens,,,, euros,792.0
2010,Valongo,Município,Mulheres,,,, euros,692.1
2010,Valongo,Município,Total,,,, euros,753.3
2010,Valpaços,Município,Homens,,,, euros,653.7
2010,Valpaços,Município,Mulheres,,,, euros,601.5
2010,Valpaços,Município,Total,,,, euros,631.6
2010,Velas,Município,Homens,,,x, euros,
2010,Velas,Município,Mulheres,,,x, euros,
2010,Velas,Município,Total,,,x, euros,
2010,Vendas Novas,Município,Homens,,,, euros,925.2
2010,Vendas Novas,Município,Mulheres,,,, euros,662.3
2010,Vendas Novas,Município,Total,,,, euros,795.8
2010,Viana do Alentejo,Município,Homens,,,, euros,716.9
2010,Viana do Alentejo,Município,Mulheres,,,, euros,662.5
2010,Viana do Alentejo,Município,Total,,,, euros,688.8
2010,Viana do Castelo,Município,Homens,,,, euros,801.0
2010,Viana do Castelo,Município,Mulheres,,,, euros,692.2
2010,Viana do Castelo,Município,Total,,,, euros,752.9
2010,Vidigueira,Município,Homens,,,, euros,760.6
2010,Vidigueira,Município,Mulheres,,,, euros,625.5
2010,Vidigueira,Município,Total,,,, euros,695.9
2010,Vieira do Minho,Município,Homens,,,, euros,675.5
2010,Vieira do Minho,Município,Mulheres,,,, euros,608.9
2010,Vieira do Minho,Município,Total,,,, euros,645.5
2010,Vila da Praia da Vitória,Município,Homens,,,x, euros,
2010,Vila da Praia da Vitória,Município,Mulheres,,,x, euros,
2010,Vila da Praia da Vitória,Município,Total,,,x, euros,
2010,Vila de Rei,Município,Homens,,,, euros,605.6
2010,Vila de Rei,Município,Mulheres,,,, euros,578.5
2010,Vila de Rei,Município,Total,,,, euros,590.1
2010,Vila do Bispo,Município,Homens,,,, euros,834.5
2010,Vila do Bispo,Município,Mulheres,,,, euros,713.6
2010,Vila do Bispo,Município,Total,,,, euros,773.8
2010,Vila do Conde,Município,Homens,,,, euros,875.9
2010,Vila do Conde,Município,Mulheres,,,, euros,707.7
2010,Vila do Conde,Município,Total,,,, euros,813.6
2010,Vila do Porto,Município,Homens,,,x, euros,
2010,Vila do Porto,Município,Mulheres,,,x, euros,
2010,Vila do Porto,Município,Total,,,x, euros,
2010,Vila Flor,Município,Homens,,,, euros,704.7
2010,Vila Flor,Município,Mulheres,,,, euros,602.2
2010,Vila Flor,Município,Total,,,, euros,668.9
2010,Vila Franca de Xira,Município,Homens,,,, euros,1019.2
2010,Vila Franca de Xira,Município,Mulheres,,,, euros,799.5
2010,Vila Franca de Xira,Município,Total,,,, euros,933.9
2010,Vila Franca do Campo,Município,Homens,,,x, euros,
2010,Vila Franca do Campo,Município,Mulheres,,,x, euros,
2010,Vila Franca do Campo,Município,Total,,,x, euros,
2010,Vila Nova da Barquinha,Município,Homens,,,, euros,735.8
2010,Vila Nova da Barquinha,Município,Mulheres,,,, euros,619.7
2010,Vila Nova da Barquinha,Município,Total,,,, euros,683.3
2010,Vila Nova de Cerveira,Município,Homens,,,, euros,832.7
2010,Vila Nova de Cerveira,Município,Mulheres,,,, euros,686.5
2010,Vila Nova de Cerveira,Município,Total,,,, euros,760.6
2010,Vila Nova de Famalicão,Município,Homens,,,, euros,804.7
2010,Vila Nova de Famalicão,Município,Mulheres,,,, euros,685.1
2010,Vila Nova de Famalicão,Município,Total,,,, euros,753.3
2010,Vila Nova de Foz Côa,Município,Homens,,,, euros,750.9
2010,Vila Nova de Foz Côa,Município,Mulheres,,,, euros,646.0
2010,Vila Nova de Foz Côa,Município,Total,,,, euros,701.9
2010,Vila Nova de Gaia,Município,Homens,,,, euros,928.5
2010,Vila Nova de Gaia,Município,Mulheres,,,, euros,787.7
2010,Vila Nova de Gaia,Município,Total,,,, euros,872.5
2010,Vila Nova de Paiva,Município,Homens,,,, euros,641.3
2010,Vila Nova de Paiva,Município,Mulheres,,,, euros,544.9
2010,Vila Nova de Paiva,Município,Total,,,, euros,596.7
2010,Vila Nova de Poiares,Município,Homens,,,, euros,743.8
2010,Vila Nova de Poiares,Município,Mulheres,,,, euros,593.3
2010,Vila Nova de Poiares,Município,Total,,,, euros,676.3
2010,Vila Pouca de Aguiar,Município,Homens,,,, euros,666.4
2010,Vila Pouca de Aguiar,Município,Mulheres,,,, euros,605.8
2010,Vila Pouca de Aguiar,Município,Total,,,, euros,644.1
2010,Vila Real,Município,Homens,,,, euros,781.6
2010,Vila Real,Município,Mulheres,,,, euros,707.5
2010,Vila Real,Município,Total,,,, euros,748.0
2010,Vila Real de Santo António,Município,Homens,,,, euros,831.0
2010,Vila Real de Santo António,Município,Mulheres,,,, euros,655.2
2010,Vila Real de Santo António,Município,Total,,,, euros,746.8
2010,Vila Velha de Ródão,Município,Homens,,,, euros,1006.5
2010,Vila Velha de Ródão,Município,Mulheres,,,, euros,664.3
2010,Vila Velha de Ródão,Município,Total,,,, euros,883.7
2010,Vila Verde,Município,Homens,,,, euros,676.4
2010,Vila Verde,Município,Mulheres,,,, euros,609.1
2010,Vila Verde,Município,Total,,,, euros,647.9
2010,Vila Viçosa,Município,Homens,,,, euros,816.7
2010,Vila Viçosa,Município,Mulheres,,,, euros,664.9
2010,Vila Viçosa,Município,Total,,,, euros,765.8
2010,Vimioso,Município,Homens,,,, euros,613.2
2010,Vimioso,Município,Mulheres,,,, euros,569.8
2010,Vimioso,Município,Total,,,, euros,591.6
2010,Vinhais,Município,Homens,,,, euros,612.9
2010,Vinhais,Município,Mulheres,,,, euros,593.9
2010,Vinhais,Município,Total,,,, euros,605.9
2010,Viseu,Município,Homens,,,, euros,779.8
2010,Viseu,Município,Mulheres,,,, euros,698.1
2010,Viseu,Município,Total,,,, euros,744.4
2010,Vizela,Município,Homens,,,, euros,635.9
2010,Vizela,Município,Mulheres,,,, euros,571.5
2010,Vizela,Município,Total,,,, euros,601.7
2010,Vouzela,Município,Homens,,,, euros,721.9
2010,Vouzela,Município,Mulheres,,,, euros,583.2
2010,Vouzela,Município,Total,,,, euros,644.4
2011,Abrantes,Município,Homens,,,, euros,869.1
2011,Abrantes,Município,Mulheres,,,, euros,703.0
2011,Abrantes,Município,Total,,,, euros,798.0
2011,Águeda,Município,Homens,,,, euros,896.9
2011,Águeda,Município,Mulheres,,,, euros,674.3
2011,Águeda,Município,Total,,,, euros,800.0
2011,Aguiar da Beira,Município,Homens,,,, euros,616.5
2011,Aguiar da Beira,Município,Mulheres,,,, euros,576.6
2011,Aguiar da Beira,Município,Total,,,, euros,598.5
2011,Alandroal,Município,Homens,,,, euros,667.9
2011,Alandroal,Município,Mulheres,,,, euros,587.3
2011,Alandroal,Município,Total,,,, euros,620.6
2011,Albergaria-a-Velha,Município,Homens,,,, euros,844.6
2011,Albergaria-a-Velha,Município,Mulheres,,,, euros,691.2
2011,Albergaria-a-Velha,Município,Total,,,, euros,787.7
2011,Albufeira,Município,Homens,,,, euros,856.0
2011,Albufeira,Município,Mulheres,,,, euros,703.3
2011,Albufeira,Município,Total,,,, euros,777.0
2011,Alcácer do Sal,Município,Homens,,,, euros,793.7
2011,Alcácer do Sal,Município,Mulheres,,,, euros,656.1
2011,Alcácer do Sal,Município,Total,,,, euros,729.8
2011,Alcanena,Município,Homens,,,, euros,848.8
2011,Alcanena,Município,Mulheres,,,, euros,744.9
2011,Alcanena,Município,Total,,,, euros,804.5
2011,Alcobaça,Município,Homens,,,, euros,806.3
2011,Alcobaça,Município,Mulheres,,,, euros,665.0
2011,Alcobaça,Município,Total,,,, euros,741.1
2011,Alcochete,Município,Homens,,,, euros,2172.2
2011,Alcochete,Município,Mulheres,,,, euros,742.4
2011,Alcochete,Município,Total,,,, euros,1517.7
2011,Alcoutim,Município,Homens,,,, euros,679.6
2011,Alcoutim,Município,Mulheres,,,, euros,635.2
2011,Alcoutim,Município,Total,,,, euros,656.4
2011,Alenquer,Município,Homens,,,, euros,923.6
2011,Alenquer,Município,Mulheres,,,, euros,731.1
2011,Alenquer,Município,Total,,,, euros,853.9
2011,Alfândega da Fé,Município,Homens,,,, euros,644.3
2011,Alfândega da Fé,Município,Mulheres,,,, euros,634.8
2011,Alfândega da Fé,Município,Total,,,, euros,639.2
2011,Alijó,Município,Homens,,,, euros,798.9
2011,Alijó,Município,Mulheres,,,, euros,663.1
2011,Alijó,Município,Total,,,, euros,748.4
2011,Aljezur,Município,Homens,,,, euros,698.6
2011,Aljezur,Município,Mulheres,,,, euros,603.0
2011,Aljezur,Município,Total,,,, euros,649.9
2011,Aljustrel,Município,Homens,,,, euros,824.2
2011,Aljustrel,Município,Mulheres,,,, euros,705.3
2011,Aljustrel,Município,Total,,,, euros,783.3
2011,Almada,Município,Homens,,,, euros,958.0
2011,Almada,Município,Mulheres,,,, euros,807.6
2011,Almada,Município,Total,,,, euros,881.2
2011,Almeida,Município,Homens,,,, euros,658.5
2011,Almeida,Município,Mulheres,,,, euros,613.0
2011,Almeida,Município,Total,,,, euros,637.4
2011,Almeirim,Município,Homens,,,, euros,798.6
2011,Almeirim,Município,Mulheres,,,, euros,669.2
2011,Almeirim,Município,Total,,,, euros,733.9
2011,Almodôvar,Município,Homens,,,, euros,678.1
2011,Almodôvar,Município,Mulheres,,,, euros,602.3
2011,Almodôvar,Município,Total,,,, euros,636.6
2011,Alpiarça,Município,Homens,,,, euros,773.9
2011,Alpiarça,Município,Mulheres,,,, euros,683.4
2011,Alpiarça,Município,Total,,,, euros,729.6
2011,Alter do Chão,Município,Homens,,,, euros,803.1
2011,Alter do Chão,Município,Mulheres,,,, euros,609.7
2011,Alter do Chão,Município,Total,,,, euros,692.0
2011,Alvaiázere,Município,Homens,,,, euros,665.2
2011,Alvaiázere,Município,Mulheres,,,, euros,602.3
2011,Alvaiázere,Município,Total,,,, euros,643.4
2011,Alvito,Município,Homens,,,, euros,758.6
2011,Alvito,Município,Mulheres,,,, euros,680.6
2011,Alvito,Município,Total,,,, euros,721.8
2011,Amadora,Município,Homens,,,, euros,1264.8
2011,Amadora,Município,Mulheres,,,, euros,919.6
2011,Amadora,Município,Total,,,, euros,1087.4
2011,Amarante,Município,Homens,,,, euros,745.3
2011,Amarante,Município,Mulheres,,,, euros,676.6
2011,Amarante,Município,Total,,,, euros,722.0
2011,Amares,Município,Homens,,,, euros,742.7
2011,Amares,Município,Mulheres,,,, euros,641.3
2011,Amares,Município,Total,,,, euros,707.9
2011,Anadia,Município,Homens,,,, euros,834.0
2011,Anadia,Município,Mulheres,,,, euros,705.3
2011,Anadia,Município,Total,,,, euros,773.0
2011,Angra do Heroísmo,Município,Homens,,,x, euros,
2011,Angra do Heroísmo,Município,Mulheres,,,x, euros,
2011,Angra do Heroísmo,Município,Total,,,x, euros,
2011,Ansião,Município,Homens,,,, euros,727.0
2011,Ansião,Município,Mulheres,,,, euros,635.4
2011,Ansião,Município,Total,,,, euros,687.7
2011,Arcos de Valdevez,Município,Homens,,,, euros,687.8
2011,Arcos de Valdevez,Município,Mulheres,,,, euros,616.7
2011,Arcos de Valdevez,Município,Total,,,, euros,650.6
2011,Arganil,Município,Homens,,,, euros,736.5
2011,Arganil,Município,Mulheres,,,, euros,609.6
2011,Arganil,Município,Total,,,, euros,669.5
2011,Armamar,Município,Homens,,,, euros,662.0
2011,Armamar,Município,Mulheres,,,, euros,612.1
2011,Armamar,Município,Total,,,, euros,640.0
2011,Arouca,Município,Homens,,,, euros,671.0
2011,Arouca,Município,Mulheres,,,, euros,603.3
2011,Arouca,Município,Total,,,, euros,645.0
2011,Arraiolos,Município,Homens,,,, euros,795.5
2011,Arraiolos,Município,Mulheres,,,, euros,623.2
2011,Arraiolos,Município,Total,,,, euros,717.0
2011,Arronches,Município,Homens,,,, euros,616.5
2011,Arronches,Município,Mulheres,,,, euros,643.9
2011,Arronches,Município,Total,,,, euros,632.9
2011,Arruda dos Vinhos,Município,Homens,,,, euros,862.9
2011,Arruda dos Vinhos,Município,Mulheres,,,, euros,764.1
2011,Arruda dos Vinhos,Município,Total,,,, euros,822.8
2011,Aveiro,Município,Homens,,,, euros,1011.9
2011,Aveiro,Município,Mulheres,,,, euros,790.0
2011,Aveiro,Município,Total,,,, euros,916.8
2011,Avis,Município,Homens,,,, euros,769.8
2011,Avis,Município,Mulheres,,,, euros,605.7
2011,Avis,Município,Total,,,, euros,686.2
2011,Azambuja,Município,Homens,,,, euros,1025.4
2011,Azambuja,Município,Mulheres,,,, euros,762.1
2011,Azambuja,Município,Total,,,, euros,902.5
2011,Baião,Município,Homens,,,, euros,680.9
2011,Baião,Município,Mulheres,,,, euros,623.9
2011,Baião,Município,Total,,,, euros,658.1
2011,Barcelos,Município,Homens,,,, euros,723.4
2011,Barcelos,Município,Mulheres,,,, euros,623.4
2011,Barcelos,Município,Total,,,, euros,672.2
2011,Barrancos,Município,Homens,,,, euros,643.8
2011,Barrancos,Município,Mulheres,,,, euros,587.7
2011,Barrancos,Município,Total,,,, euros,618.7
2011,Barreiro,Município,Homens,,,, euros,929.0
2011,Barreiro,Município,Mulheres,,,, euros,762.0
2011,Barreiro,Município,Total,,,, euros,847.1
2011,Batalha,Município,Homens,,,, euros,828.6
2011,Batalha,Município,Mulheres,,,, euros,648.0
2011,Batalha,Município,Total,,,, euros,755.4
2011,Beja,Município,Homens,,,, euros,818.2
2011,Beja,Município,Mulheres,,,, euros,772.3
2011,Beja,Município,Total,,,, euros,796.7
2011,Belmonte,Município,Homens,,,, euros,825.3
2011,Belmonte,Município,Mulheres,,,, euros,584.6
2011,Belmonte,Município,Total,,,, euros,687.5
2011,Benavente,Município,Homens,,,, euros,924.7
2011,Benavente,Município,Mulheres,,,, euros,717.9
2011,Benavente,Município,Total,,,, euros,843.4
2011,Bombarral,Município,Homens,,,, euros,759.7
2011,Bombarral,Município,Mulheres,,,, euros,643.6
2011,Bombarral,Município,Total,,,, euros,702.7
2011,Borba,Município,Homens,,,, euros,783.0
2011,Borba,Município,Mulheres,,,, euros,705.0
2011,Borba,Município,Total,,,, euros,751.9
2011,Boticas,Município,Homens,,,, euros,647.3
2011,Boticas,Município,Mulheres,,,, euros,590.3
2011,Boticas,Município,Total,,,, euros,618.2
2011,Braga,Município,Homens,,,, euros,877.9
2011,Braga,Município,Mulheres,,,, euros,725.2
2011,Braga,Município,Total,,,, euros,812.8
2011,Bragança,Município,Homens,,,, euros,760.4
2011,Bragança,Município,Mulheres,,,, euros,690.1
2011,Bragança,Município,Total,,,, euros,727.1
2011,Cabeceiras de Basto,Município,Homens,,,, euros,636.0
2011,Cabeceiras de Basto,Município,Mulheres,,,, euros,618.7
2011,Cabeceiras de Basto,Município,Total,,,, euros,628.2
2011,Cadaval,Município,Homens,,,, euros,753.5
2011,Cadaval,Município,Mulheres,,,, euros,645.2
2011,Cadaval,Município,Total,,,, euros,701.6
2011,Caldas da Rainha,Município,Homens,,,, euros,819.7
2011,Caldas da Rainha,Município,Mulheres,,,, euros,689.6
2011,Caldas da Rainha,Município,Total,,,, euros,756.2
2011,Calheta [R.A.A.],Município,Homens,,,x, euros,
2011,Calheta [R.A.A.],Município,Mulheres,,,x, euros,
2011,Calheta [R.A.A.],Município,Total,,,x, euros,
2011,Calheta [R.A.M.],Município,Homens,,,, euros,847.3
2011,Calheta [R.A.M.],Município,Mulheres,,,, euros,718.3
2011,Calheta [R.A.M.],Município,Total,,,, euros,804.7
2011,Câmara de Lobos,Município,Homens,,,, euros,802.8
2011,Câmara de Lobos,Município,Mulheres,,,, euros,681.3
2011,Câmara de Lobos,Município,Total,,,, euros,763.9
2011,Caminha,Município,Homens,,,, euros,787.0
2011,Caminha,Município,Mulheres,,,, euros,718.0
2011,Caminha,Município,Total,,,, euros,752.1
2011,Campo Maior,Município,Homens,,,, euros,1021.9
2011,Campo Maior,Município,Mulheres,,,, euros,765.1
2011,Campo Maior,Município,Total,,,, euros,909.4
2011,Cantanhede,Município,Homens,,,, euros,860.3
2011,Cantanhede,Município,Mulheres,,,, euros,702.1
2011,Cantanhede,Município,Total,,,, euros,793.2
2011,Carrazeda de Ansiães,Município,Homens,,,, euros,676.5
2011,Carrazeda de Ansiães,Município,Mulheres,,,, euros,627.3
2011,Carrazeda de Ansiães,Município,Total,,,, euros,652.7
2011,Carregal do Sal,Município,Homens,,,, euros,764.5
2011,Carregal do Sal,Município,Mulheres,,,, euros,648.4
2011,Carregal do Sal,Município,Total,,,, euros,712.6
2011,Cartaxo,Município,Homens,,,, euros,886.5
2011,Cartaxo,Município,Mulheres,,,, euros,704.1
2011,Cartaxo,Município,Total,,,, euros,797.7
2011,Cascais,Município,Homens,,,, euros,1042.3
2011,Cascais,Município,Mulheres,,,, euros,938.0
2011,Cascais,Município,Total,,,, euros,993.4
2011,Castanheira de Pêra,Município,Homens,,,, euros,738.6
2011,Castanheira de Pêra,Município,Mulheres,,,, euros,677.6
2011,Castanheira de Pêra,Município,Total,,,, euros,701.8
2011,Castelo Branco,Município,Homens,,,, euros,781.1
2011,Castelo Branco,Município,Mulheres,,,, euros,676.7
2011,Castelo Branco,Município,Total,,,, euros,734.1
2011,Castelo de Paiva,Município,Homens,,,, euros,707.2
2011,Castelo de Paiva,Município,Mulheres,,,, euros,584.3
2011,Castelo de Paiva,Município,Total,,,, euros,648.3
2011,Castelo de Vide,Município,Homens,,,, euros,705.2
2011,Castelo de Vide,Município,Mulheres,,,, euros,640.6
2011,Castelo de Vide,Município,Total,,,, euros,669.2
2011,Castro Daire,Município,Homens,,,, euros,657.0
2011,Castro Daire,Município,Mulheres,,,, euros,603.0
2011,Castro Daire,Município,Total,,,, euros,636.3
2011,Castro Marim,Município,Homens,,,, euros,766.4
2011,Castro Marim,Município,Mulheres,,,, euros,680.8
2011,Castro Marim,Município,Total,,,, euros,726.8
2011,Castro Verde,Município,Homens,,,, euros,950.0
2011,Castro Verde,Município,Mulheres,,,, euros,799.7
2011,Castro Verde,Município,Total,,,, euros,916.3
2011,Celorico da Beira,Município,Homens,,,, euros,677.5
2011,Celorico da Beira,Município,Mulheres,,,, euros,579.4
2011,Celorico da Beira,Município,Total,,,, euros,618.1
2011,Celorico de Basto,Município,Homens,,,, euros,688.1
2011,Celorico de Basto,Município,Mulheres,,,, euros,578.9
2011,Celorico de Basto,Município,Total,,,, euros,647.2
2011,Chamusca,Município,Homens,,,, euros,777.0
2011,Chamusca,Município,Mulheres,,,, euros,688.0
2011,Chamusca,Município,Total,,,, euros,739.5
2011,Chaves,Município,Homens,,,, euros,738.2
2011,Chaves,Município,Mulheres,,,, euros,664.1
2011,Chaves,Município,Total,,,, euros,703.7
2011,Cinfães,Município,Homens,,,, euros,635.7
2011,Cinfães,Município,Mulheres,,,, euros,588.2
2011,Cinfães,Município,Total,,,, euros,619.8
2011,Coimbra,Município,Homens,,,, euros,954.4
2011,Coimbra,Município,Mulheres,,,, euros,800.0
2011,Coimbra,Município,Total,,,, euros,877.7
2011,Condeixa-a-Nova,Município,Homens,,,, euros,786.8
2011,Condeixa-a-Nova,Município,Mulheres,,,, euros,690.4
2011,Condeixa-a-Nova,Município,Total,,,, euros,742.3
2011,Constância,Município,Homens,,,, euros,1070.9
2011,Constância,Município,Mulheres,,,, euros,680.1
2011,Constância,Município,Total,,,, euros,923.3
2011,Coruche,Município,Homens,,,, euros,847.8
2011,Coruche,Município,Mulheres,,,, euros,715.4
2011,Coruche,Município,Total,,,, euros,797.9
2011,Corvo,Município,Homens,,,x, euros,
2011,Corvo,Município,Mulheres,,,x, euros,
2011,Corvo,Município,Total,,,x, euros,
2011,Covilhã,Município,Homens,,,, euros,738.5
2011,Covilhã,Município,Mulheres,,,, euros,684.8
2011,Covilhã,Município,Total,,,, euros,712.7
2011,Crato,Município,Homens,,,, euros,688.4
2011,Crato,Município,Mulheres,,,, euros,610.0
2011,Crato,Município,Total,,,, euros,640.3
2011,Cuba,Município,Homens,,,, euros,707.8
2011,Cuba,Município,Mulheres,,,, euros,648.6
2011,Cuba,Município,Total,,,, euros,674.2
2011,Elvas,Município,Homens,,,, euros,736.0
2011,Elvas,Município,Mulheres,,,, euros,646.2
2011,Elvas,Município,Total,,,, euros,696.7
2011,Entroncamento,Município,Homens,,,, euros,913.2
2011,Entroncamento,Município,Mulheres,,,, euros,723.9
2011,Entroncamento,Município,Total,,,, euros,838.7
2011,Espinho,Município,Homens,,,, euros,809.8
2011,Espinho,Município,Mulheres,,,, euros,687.4
2011,Espinho,Município,Total,,,, euros,749.8
2011,Esposende,Município,Homens,,,, euros,717.8
2011,Esposende,Município,Mulheres,,,, euros,620.3
2011,Esposende,Município,Total,,,, euros,672.3
2011,Estarreja,Município,Homens,,,, euros,912.3
2011,Estarreja,Município,Mulheres,,,, euros,732.0
2011,Estarreja,Município,Total,,,, euros,854.9
2011,Estremoz,Município,Homens,,,, euros,778.6
2011,Estremoz,Município,Mulheres,,,, euros,646.2
2011,Estremoz,Município,Total,,,, euros,713.0
2011,Évora,Município,Homens,,,, euros,888.7
2011,Évora,Município,Mulheres,,,, euros,749.7
2011,Évora,Município,Total,,,, euros,823.9
2011,Fafe,Município,Homens,,,, euros,645.7
2011,Fafe,Município,Mulheres,,,, euros,597.7
2011,Fafe,Município,Total,,,, euros,620.5
2011,Faro,Município,Homens,,,, euros,924.3
2011,Faro,Município,Mulheres,,,, euros,782.9
2011,Faro,Município,Total,,,, euros,852.6
2011,Felgueiras,Município,Homens,,,, euros,655.2
2011,Felgueiras,Município,Mulheres,,,, euros,567.2
2011,Felgueiras,Município,Total,,,, euros,612.7
2011,Ferreira do Alentejo,Município,Homens,,,, euros,858.7
2011,Ferreira do Alentejo,Município,Mulheres,,,, euros,648.8
2011,Ferreira do Alentejo,Município,Total,,,, euros,772.4
2011,Ferreira do Zêzere,Município,Homens,,,, euros,696.0
2011,Ferreira do Zêzere,Município,Mulheres,,,, euros,590.4
2011,Ferreira do Zêzere,Município,Total,,,, euros,649.2
2011,Figueira da Foz,Município,Homens,,,, euros,1030.6
2011,Figueira da Foz,Município,Mulheres,,,, euros,703.6
2011,Figueira da Foz,Município,Total,,,, euros,891.1
2011,Figueira de Castelo Rodrigo,Município,Homens,,,, euros,726.2
2011,Figueira de Castelo Rodrigo,Município,Mulheres,,,, euros,798.2
2011,Figueira de Castelo Rodrigo,Município,Total,,,, euros,764.5
2011,Figueiró dos Vinhos,Município,Homens,,,, euros,698.7
2011,Figueiró dos Vinhos,Município,Mulheres,,,, euros,660.7
2011,Figueiró dos Vinhos,Município,Total,,,, euros,680.6
2011,Fornos de Algodres,Município,Homens,,,, euros,615.7
2011,Fornos de Algodres,Município,Mulheres,,,, euros,585.6
2011,Fornos de Algodres,Município,Total,,,, euros,602.9
2011,Freixo de Espada à Cinta,Município,Homens,,,, euros,637.0
2011,Freixo de Espada à Cinta,Município,Mulheres,,,, euros,616.5
2011,Freixo de Espada à Cinta,Município,Total,,,, euros,628.5
2011,Fronteira,Município,Homens,,,, euros,694.2
2011,Fronteira,Município,Mulheres,,,, euros,673.2
2011,Fronteira,Município,Total,,,, euros,684.8
2011,Funchal,Município,Homens,,,, euros,1004.2
2011,Funchal,Município,Mulheres,,,, euros,802.5
2011,Funchal,Município,Total,,,, euros,905.3
2011,Fundão,Município,Homens,,,, euros,702.0
2011,Fundão,Município,Mulheres,,,, euros,653.0
2011,Fundão,Município,Total,,,, euros,679.3
2011,Gavião,Município,Homens,,,, euros,747.8
2011,Gavião,Município,Mulheres,,,, euros,606.4
2011,Gavião,Município,Total,,,, euros,660.5
2011,Góis,Município,Homens,,,, euros,629.3
